chart_type,file,source_path,problem_codes,model_axis_diff_codes,x_axis_type,x_gt_axis_type,y_axis_type,y_gt_axis_type,x_ticks,y_ticks,x_ticks_encrypted,y_ticks_encrypted,expected_x_ticks_encrypted,expected_y_ticks_encrypted,grid_path,encrypted_grid_path,ticks_json_path,error
line,line_077.png,f:\program\test-demo\backend\charts\line\line_077.png,,x_axis_type_diff_from_json,numeric,text,numeric,numeric,3,6,5,11,5,11,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_077_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_077_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_077_ticks.json,
line,line_078.png,f:\program\test-demo\backend\charts\line\line_078.png,,,text,text,numeric,numeric,7,7,7,13,7,13,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_078_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_078_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_078_ticks.json,
line,line_079.png,f:\program\test-demo\backend\charts\line\line_079.png,,,text,text,numeric,numeric,7,7,7,13,7,13,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_079_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_079_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_079_ticks.json,
line,line_080.png,f:\program\test-demo\backend\charts\line\line_080.png,,,text,text,numeric,numeric,7,6,7,11,7,11,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_080_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_080_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_080_ticks.json,
line,line_081.png,f:\program\test-demo\backend\charts\line\line_081.png,,,text,text,numeric,numeric,4,9,4,17,4,17,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_081_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_081_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_081_ticks.json,
line,line_082.png,f:\program\test-demo\backend\charts\line\line_082.png,,,text,text,numeric,numeric,11,7,11,13,11,13,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_082_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_082_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_082_ticks.json,
line,line_083.png,f:\program\test-demo\backend\charts\line\line_083.png,,,text,text,numeric,numeric,6,7,6,13,6,13,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_083_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_083_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_083_ticks.json,
line,line_084.png,f:\program\test-demo\backend\charts\line\line_084.png,,,text,text,numeric,numeric,10,6,10,11,10,11,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_084_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_084_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_084_ticks.json,
line,line_085.png,f:\program\test-demo\backend\charts\line\line_085.png,,,text,text,numeric,numeric,9,7,9,13,9,13,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_085_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_085_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_085_ticks.json,
line,line_086.png,f:\program\test-demo\backend\charts\line\line_086.png,,,text,text,numeric,numeric,5,7,5,13,5,13,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_086_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_086_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_086_ticks.json,
line,line_088.png,f:\program\test-demo\backend\charts\line\line_088.png,,x_axis_type_diff_from_json,numeric,text,numeric,numeric,5,7,9,13,9,13,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_088_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_088_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_088_ticks.json,
line,line_089.png,f:\program\test-demo\backend\charts\line\line_089.png,,,text,text,numeric,numeric,4,7,4,13,4,13,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_089_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_089_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_089_ticks.json,
line,line_090.png,f:\program\test-demo\backend\charts\line\line_090.png,,,text,text,numeric,numeric,4,6,4,11,4,11,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_090_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_090_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_090_ticks.json,
line,line_091.png,f:\program\test-demo\backend\charts\line\line_091.png,,,text,text,numeric,numeric,4,7,4,13,4,13,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_091_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_091_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_091_ticks.json,
line,line_092.png,f:\program\test-demo\backend\charts\line\line_092.png,,,text,text,numeric,numeric,6,5,6,9,6,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_092_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_092_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_092_ticks.json,
line,line_093.png,f:\program\test-demo\backend\charts\line\line_093.png,,,text,text,numeric,numeric,6,8,6,15,6,15,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_093_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_093_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_093_ticks.json,
line,line_094.png,f:\program\test-demo\backend\charts\line\line_094.png,,,text,text,numeric,numeric,3,5,3,9,3,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_094_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_094_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_094_ticks.json,
line,line_095.png,f:\program\test-demo\backend\charts\line\line_095.png,,,text,text,numeric,numeric,4,6,4,11,4,11,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_095_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_095_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_095_ticks.json,
line,line_096.png,f:\program\test-demo\backend\charts\line\line_096.png,,,text,text,numeric,numeric,4,7,4,13,4,13,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_096_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_096_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_096_ticks.json,
line,line_097.png,f:\program\test-demo\backend\charts\line\line_097.png,,,text,text,numeric,numeric,6,8,6,15,6,15,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_097_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_097_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_097_ticks.json,
line,line_098.png,f:\program\test-demo\backend\charts\line\line_098.png,,,text,text,numeric,numeric,6,5,6,9,6,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_098_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_098_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_098_ticks.json,
line,line_099.png,f:\program\test-demo\backend\charts\line\line_099.png,,,text,text,numeric,numeric,6,5,6,9,6,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_099_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_099_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_099_ticks.json,
line,line_100.png,f:\program\test-demo\backend\charts\line\line_100.png,,x_axis_type_diff_from_json,numeric,text,numeric,numeric,5,7,9,13,9,13,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_100_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_100_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_100_ticks.json,
line,line_101.png,f:\program\test-demo\backend\charts\line\line_101.png,,,text,text,numeric,numeric,5,7,5,13,5,13,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_101_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_101_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_101_ticks.json,
line,line_102.png,f:\program\test-demo\backend\charts\line\line_102.png,,,text,text,numeric,numeric,6,5,6,9,6,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_102_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_102_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_102_ticks.json,
line,line_105.png,f:\program\test-demo\backend\charts\line\line_105.png,,,text,text,numeric,numeric,5,8,5,15,5,15,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_105_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_105_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_105_ticks.json,
line,line_106.png,f:\program\test-demo\backend\charts\line\line_106.png,,,text,text,numeric,numeric,5,8,5,15,5,15,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_106_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_106_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_106_ticks.json,
line,line_107.png,f:\program\test-demo\backend\charts\line\line_107.png,,,text,text,numeric,numeric,5,8,5,15,5,15,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_107_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_107_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_107_ticks.json,
line,line_109.png,f:\program\test-demo\backend\charts\line\line_109.png,,,text,text,numeric,numeric,9,7,9,13,9,13,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_109_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_109_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_109_ticks.json,
line,line_111.png,f:\program\test-demo\backend\charts\line\line_111.png,,x_axis_type_diff_from_json,numeric,text,numeric,numeric,5,7,9,13,9,13,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_111_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_111_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_111_ticks.json,
line,line_112.png,f:\program\test-demo\backend\charts\line\line_112.png,,,text,text,numeric,numeric,6,7,6,13,6,13,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_112_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_112_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\line\line_112_ticks.json,
scatter,scatter_000.png,f:\program\test-demo\backend\charts\scatter\scatter_000.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_000_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_000_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_000_ticks.json,
scatter,scatter_001.png,f:\program\test-demo\backend\charts\scatter\scatter_001.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_001_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_001_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_001_ticks.json,
scatter,scatter_002.png,f:\program\test-demo\backend\charts\scatter\scatter_002.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_002_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_002_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_002_ticks.json,
scatter,scatter_003.png,f:\program\test-demo\backend\charts\scatter\scatter_003.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_003_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_003_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_003_ticks.json,
scatter,scatter_004.png,f:\program\test-demo\backend\charts\scatter\scatter_004.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_004_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_004_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_004_ticks.json,
scatter,scatter_005.png,f:\program\test-demo\backend\charts\scatter\scatter_005.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_005_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_005_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_005_ticks.json,
scatter,scatter_006.png,f:\program\test-demo\backend\charts\scatter\scatter_006.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_006_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_006_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_006_ticks.json,
